file,open_flowers,flowers,time
11761194.jpg,0,0,1.3317349840071984
11761780.jpg,0,0,0.8214326569577679
11762698.jpg,0,0,2.8808068240177818
11762837.jpg,0,0,2.3040678499964997
11763031.jpg,0,0,1.0106609920039773
11764737.jpg,0,1,1.32581367099192
11767067.jpg,0,0,0.8190832569962367
11768845.jpg,0,0,0.6818951350287534
11770053.jpg,0,0,0.7965104189934209
11770479.jpg,0,0,0.8697397339856252
11771408.jpg,0,0,1.121975660964381
11773585.jpg,0,0,1.5177869040053338
11774940.jpg,0,0,3.8385023989831097
11778804.jpg,0,0,1.0933743279892951
11787115.jpg,0,0,0.8369522950379178
11790951.jpg,0,0,0.8203748210216872
11791138.jpg,0,0,1.7716798490146175
11792591.jpg,0,0,1.275273886974901
11792620.jpg,0,0,0.8882968039833941
11794520.jpg,0,0,0.8397586199571379
11794762.jpg,0,0,6.881397753022611
11795147.jpg,0,0,1.1555938809760846
11795310.jpg,0,0,0.7525861830217764
11795389.jpg,0,0,1.0068207880249247
11795446.jpg,0,0,1.0399499399936758
11795732.jpg,0,0,0.7192699100123718
11795806.jpg,0,0,0.6700331940082833
11795885.jpg,0,0,1.6958528149989434
11796538.jpg,0,0,0.6570762060000561
11796674.jpg,0,0,0.7139471430564299
11800829.jpg,0,0,0.6879161020042375
11801252.jpg,0,1,2.499377613014076
11805555.jpg,0,0,428.81769729597727
11817930.jpg,0,0,3.2693611899740063
11818431.jpg,0,0,2.365936451999005
11825422.jpg,0,1,3.989545091986656
11826889.jpg,0,0,2.89832141099032
11827336.jpg,0,0,1.0543267949833535
11839307.jpg,0,0,0.8328114160103723
11868761.jpg,0,0,0.6841345190186985
11868856.jpg,0,0,4.778383848024532
11871967.jpg,0,1,2.7683687629760243
11876345.jpg,0,0,1.0156470970250666
11889956.jpg,0,0,0.7181820180267096
11890797.jpg,0,0,0.8160719879670069
11891220.jpg,0,0,0.7758945690002292
11893305.jpg,0,0,0.9393244740203954
11898250.jpg,0,0,0.6656425819965079
11900245.jpg,0,0,0.6503071420011111
11908490.jpg,0,0,1.4146619020029902
11908671.jpg,0,0,0.9249278510105796
11915769.jpg,0,0,0.7853695190278813
11920149.jpg,0,0,0.8696258560521528
11928453.jpg,0,0,1.2482511010020971
11929546.jpg,0,0,1.4192993049509823
11940165.jpg,0,0,0.7915950430324301
11944678.jpg,0,0,0.8140177430468611
11944687.jpg,0,0,1.6025170990033075
11947260.jpg,0,0,0.7483894280157983
11952428.jpg,0,0,1.648378497979138
11954853.jpg,0,0,0.8074483840027824
12007287.jpg,0,1,0.9419864880037494
12020058.jpg,0,0,0.9956061979755759
12029428.jpg,0,0,1.0062694270163774
12029452.jpg,0,0,0.7912156209931709
12035131.jpg,0,1,1.6010430289898068
12040024.jpg,0,0,0.9170910039683804
12067701.jpg,0,0,1.699138424010016
12068204.jpg,0,0,1.3246283369953744
12097341.jpg,0,0,1.876543624966871
12105365.jpg,0,0,1.2833549890201539
12106560.jpg,0,0,0.7125356929609552
12109434.jpg,0,0,1.1100408830097876
12110744.jpg,0,1,1.0348742279456928
12130542.jpg,0,0,0.8531572120264173
12131719.jpg,0,1,0.9059948240173981
12132280.jpg,0,0,0.7467655590153299
12136169.jpg,0,1,0.8265772170270793
12137237.jpg,0,0,0.9089287300012074
12139618.jpg,1,1,1.053561131004244
12141079.jpg,0,0,1.8247233589645475
12141571.jpg,0,1,1.0561435429845005
12165966.jpg,0,1,0.9345841410104185
12167741.jpg,0,1,1.0581282440107316
12170291.jpg,0,1,0.7840715579804964
12171003.jpg,0,0,2.9382106029661372
12172149.jpg,0,1,2.933967972989194
12176504.jpg,U,U,6.248339989979286
12183087.jpg,0,0,3.36536039999919
12184360.jpg,0,0,1.2851207859930582
12193838.jpg,0,1,1.3027161900536157
12194603.jpg,0,0,3.1082094740122557
12194737.jpg,0,0,0.8305958589771762
12195787.jpg,0,1,0.974663597997278
12196726.jpg,0,0,0.950852820998989
12199923.jpg,0,0,0.7775371079915203
12202232.jpg,0,0,0.7561208179686219
12202404.jpg,0,1,0.8864070780109614
12203653.jpg,0,1,0.8443437239620835
12209897.jpg,0,0,1.1581508539966308
12212464.jpg,0,0,2.752449413994327
12215431.jpg,0,1,0.8227341529564001
12216226.jpg,0,0,0.9472255010041408
12230598.jpg,0,0,0.7426484680036083
12234085.jpg,0,0,1.1075735689955764
12234542.jpg,0,0,1.471367756021209
12236721.jpg,0,1,1.1610805509844795
12237811.jpg,0,1,0.9115154860191979
12244261.jpg,0,0,2.2898020449792966
12244798.jpg,0,0,0.9275405189837329
12251492.jpg,0,0,1.2851746180094779
12252423.jpg,0,1,0.9813468509819359
12265066.jpg,0,1,1.1783406820031814
12275555.jpg,0,1,0.8650507790152915
12278703.jpg,0,1,1.468690345005598
12279469.jpg,0,0,1.3430417019990273
12280966.jpg,0,1,0.8722566759679466
12286310.jpg,0,0,0.8655785570153967
12292266.jpg,0,0,0.7582207100349478
12299707.jpg,0,0,1.4057700900011696
12299894.jpg,0,0,1.0461664850008674
12302243.jpg,1,1,1.4190123730222695
12303976.jpg,0,0,0.9461712189950049
12305241.jpg,0,0,0.6517556800390594
12306179.jpg,1,1,1.046339832013473
12307280.jpg,0,1,1.7921498929499649
12307492.jpg,0,1,2.6447616170044057
12307801.jpg,0,0,1.501276061986573
12319175.jpg,0,0,0.6837225889903493
12321111.jpg,0,0,0.6230571740306914
12323326.jpg,0,1,0.8090118679683656
12323334.jpg,0,0,0.816864169028122
12323591.jpg,0,0,1.3023535160464235
12324243.jpg,0,1,4.778220792999491
12327677.jpg,0,0,0.9591911800089292
12329916.jpg,0,0,1.5119862129795365
12330055.jpg,1,1,1.2541577449883334
12330794.jpg,0,1,1.0622474509873427
12332054.jpg,0,0,0.8353660830180161
12333589.jpg,0,1,2.8090721089974977
12334911.jpg,0,1,2.6207219330244698
12337849.jpg,0,0,5.208404921984766
12339905.jpg,0,0,0.770278929034248
12340903.jpg,0,1,1.237190661020577
12341560.jpg,0,1,0.8210208470118232
12342646.jpg,0,0,0.8102062890538946
12343291.jpg,0,0,1.8161933780065738
12343358.jpg,0,1,1.6857919879839756
12350190.jpg,0,1,0.9543931629741564
12355220.jpg,0,1,3.7312173150130548
12356059.jpg,0,0,1.0618560329894535
12357257.jpg,0,0,0.8747767390450463
12358052.jpg,0,1,0.9955476840259507
12358391.jpg,1,1,0.9323061569593847
12360891.jpg,0,1,2.6864024130045436
12361616.jpg,0,0,0.9663487750221975
12365553.jpg,0,1,0.9158668669988401
12372630.jpg,0,1,0.825171772041358
12379900.jpg,0,1,1.0457178590004332
12380476.jpg,0,0,3.1289036229718477
12382196.jpg,0,1,0.8864042080240324
12382253.jpg,0,1,4.0149872620240785
12385844.jpg,1,1,0.8348051100037992
12386383.jpg,0,0,1.5609018600080162
12386713.jpg,0,0,0.6887436169781722
12387415.jpg,0,0,0.8587331239832565
12390119.jpg,1,1,0.8984291150118224
12392114.jpg,1,1,0.8824565330287442
12392232.jpg,0,1,0.9798748530447483
12392687.jpg,0,0,0.8747585550299846
12394854.jpg,0,1,1.4270089939818718
12396454.jpg,0,1,0.8731229399563745
12399617.jpg,0,1,1.419869692006614
12402486.jpg,0,1,1.3631328499759547
12414428.jpg,0,1,0.895257655007299
12415722.jpg,0,0,3.160047053010203
12418604.jpg,0,1,1.1969985109753907
12419181.jpg,0,0,2.1389342539478093
12419917.jpg,0,0,0.8068921139929444
12420305.jpg,0,1,0.8891805720049888
12421429.jpg,1,1,0.7331191829871386
12422325.jpg,0,1,7.476382659981027
12423449.jpg,0,1,3.2208832079777494
12429751.jpg,0,1,0.8234633050160483
12430011.jpg,0,1,0.7976204520091414
12431336.jpg,0,0,2.5334469419904053
12432983.jpg,0,1,0.9507897379808128
12435218.jpg,0,1,0.7338901159819216
12435756.jpg,0,0,1.1259108970407397
12436625.jpg,0,0,0.7547006239765324
12436769.jpg,0,0,0.7114753340138122
12437473.jpg,0,0,0.6044104360044003
12446274.jpg,0,0,6.66567918198416
12447013.jpg,0,0,0.7586584119708277
12450117.jpg,0,0,3.637586984958034
12450178.jpg,1,1,0.8678732379921712
12452847.jpg,0,0,1.1771480190218426
12456005.jpg,0,1,0.9042319530271925
12456522.jpg,1,1,0.9320261540124193
12456953.jpg,0,1,2.409670962020755
12457777.jpg,0,1,2.6226267979945987
12457863.jpg,0,0,1.0482261599972844
12461223.jpg,0,1,0.9639651909819804
12465934.jpg,1,1,0.7930201249546371
12466782.jpg,1,1,0.5789462969987653
12469169.jpg,0,1,2.092240997008048
12470540.jpg,0,1,6.210353136004414
12479663.jpg,0,0,1.4581719979760237
12479870.jpg,0,0,0.6503032630425878
12481457.jpg,0,1,0.8448136880178936
12481772.jpg,0,0,0.9037049449980259
12482080.jpg,0,0,1.4363349769846536
12485021.jpg,0,1,1.4109626619610935
12485057.jpg,0,0,1.0885413750074804
12485674.jpg,0,1,1.6400778840179555
12489714.jpg,1,1,0.785164498956874
12489791.jpg,0,1,4.5708662730176
12491725.jpg,0,1,1.1030373940011486
12491961.jpg,1,1,1.0580141639802605
12498468.jpg,0,1,4.092287733044941
12502093.jpg,0,1,1.19025329395663
12504630.jpg,0,0,2.971685743017588
12504659.jpg,1,1,1.1690226490027271
12513139.jpg,0,0,1.3398291430203244
12516081.jpg,0,1,1.0983537459978834
12516918.jpg,0,1,1.149934781016782
12518192.jpg,0,0,6.693332388997078
12518515.jpg,0,1,0.9159856970072724
12519234.jpg,0,1,1.5866300729685463
12519892.jpg,1,1,0.8898738239658996
12520886.jpg,1,1,0.6117846469860524
12520982.jpg,0,1,1.421557218011003
12525628.jpg,0,1,1.0181975500308909
12527289.jpg,0,0,1.4735629039932974
12527636.jpg,0,1,1.8315465000341646
12527949.jpg,0,1,5.085080660006497
12529316.jpg,0,0,1.1312168879667297
12529686.jpg,0,1,2.6937918679905124
12531062.jpg,0,0,0.8902023929986171
12531394.jpg,0,1,0.9374403310357593
12531881.jpg,1,1,0.7480527079897001
12533588.jpg,0,0,0.8973526820191182
12534265.jpg,0,0,0.9503837759839371
12542959.jpg,0,1,0.945506697986275
12543963.jpg,0,1,2.0644889749819413
12544333.jpg,0,0,0.9940518090152182
12547005.jpg,1,1,0.7707125070155598
12559297.jpg,0,0,1.07331270998111
12560463.jpg,0,1,2.9331616509589367
12561025.jpg,1,1,0.7815697740297765
12562622.jpg,0,1,1.4125956110074185
12562724.jpg,0,0,2.2087406089995056
12563389.jpg,0,1,1.094321267970372
12565007.jpg,1,1,0.7491212260210887
12565026.jpg,1,1,3.313247154990677
12572150.jpg,0,1,6.496714467997663
12574779.jpg,1,1,0.6985324380220845
12577445.jpg,0,1,1.0936860099900514
12577493.jpg,0,0,0.9521777899935842
12578874.jpg,0,1,245.7912512079929
12585516.jpg,0,1,1.1024240489932708
12585592.jpg,0,1,0.7576841480331495
12588406.jpg,1,1,0.7670583489816636
12588699.jpg,1,1,0.7467456829617731
12590579.jpg,0,1,6.520207897003274
12590959.jpg,1,1,1.1783237819909118
12591993.jpg,1,1,1.2067285309894942
12592136.jpg,1,1,0.9416928850114346
12603659.jpg,0,1,1.5621014339849353
12604315.jpg,1,1,0.7443130200263113
12606311.jpg,0,1,1.120930048986338
12606767.jpg,0,1,1.2679544769925997
12609233.jpg,0,1,0.8565377010381781
12609406.jpg,0,1,1.4730776789947413
12609472.jpg,0,1,0.8368031759746373
12610928.jpg,0,1,2.182338578044437
12611059.jpg,0,1,0.9046721009653993
12612811.jpg,0,1,1.071578953997232
12613397.jpg,0,0,1.168156681000255
12614374.jpg,0,1,1.0391006110003218
12614452.jpg,0,1,0.8319869040278718
12614638.jpg,0,1,3.049841118976474
12615133.jpg,1,1,0.8160648479824886
12619063.jpg,0,0,111.21110984199913
12619418.jpg,0,0,0.9134010039852001
12621263.jpg,1,1,0.7568365629995242
12623413.jpg,0,0,1.133253876992967
12623663.jpg,0,1,1.9026272180490196
12623772.jpg,0,1,0.8986473329714499
12625008.jpg,0,1,1.1182616929872893
12628339.jpg,0,1,1.0050292650121264
12628650.jpg,0,0,1.6177677580271848
12628653.jpg,1,1,1.190091129974462
12628719.jpg,0,1,1.1549565099994652
12628999.jpg,0,0,1.5343988700187765
12629221.jpg,0,0,0.9189668620238081
12634017.jpg,0,0,0.9557193570071831
12635202.jpg,U,U,12.24769774300512
12635728.jpg,0,1,1.1390170980012044
12636287.jpg,1,1,0.8277751710265875
12637198.jpg,1,1,0.659403144964017
12639217.jpg,1,1,0.5464611250208691
12639957.jpg,0,0,0.7701685969950631
12639994.jpg,0,1,0.871270377014298
12640363.jpg,0,1,1.2363152710022405
12640430.jpg,0,1,0.6928044879459776
12640957.jpg,0,1,20.020736007019877
12641844.jpg,0,1,1.4462725979974493
12647510.jpg,1,1,0.7470298840198666
12648722.jpg,1,1,0.5430950889713131
12648948.jpg,1,1,0.5475299539975822
12649803.jpg,0,1,1.3929421509965323
12649873.jpg,0,1,0.7161589220049791
12650819.jpg,0,1,0.6696974369697273
12652360.jpg,0,1,1.1125708590261638
12652787.jpg,1,1,0.819997767044697
12653771.jpg,0,1,2.0926503500086255
12654968.jpg,1,1,6.594618013012223
12655728.jpg,0,1,0.9814073899760842
12656159.jpg,1,1,0.7456250219838694
12656856.jpg,0,1,73.09901585197076
12657061.jpg,1,1,0.730595409986563
12660808.jpg,1,1,0.5406752550043166
12660981.jpg,1,1,0.5074020519969054
12662369.jpg,0,1,1.0164892879547551
12662910.jpg,0,1,0.7225212579942308
12666220.jpg,1,1,0.7004512539715506
12669738.jpg,0,1,1.2281988900504075
12673979.jpg,1,1,0.7629771810024977
12676688.jpg,0,1,0.7894620680017397
12678678.jpg,0,0,1.484991492005065
12678762.jpg,1,1,0.7536762000527233
12679698.jpg,0,0,1.6974491029977798
12683871.jpg,0,0,1.5026604540180415
12685243.jpg,1,1,0.7656984300119802
12685485.jpg,0,1,0.8562282900093123
12685935.jpg,1,1,0.6486955599975772
12685976.jpg,0,1,0.7687501179752871
12685991.jpg,1,1,0.7113526040338911
12686371.jpg,0,1,0.7463097849977203
12687653.jpg,0,1,1.6961596000473946
12689036.jpg,0,1,0.8558304469916038
12691343.jpg,1,1,0.673168761015404
12691437.jpg,0,0,0.9929344359552488
12693864.jpg,0,0,0.7455041339853778
12694446.jpg,0,1,2.242418195994105
12694894.jpg,1,1,0.8296596420113929
12695869.jpg,0,0,2.025262142997235
12697516.jpg,0,1,0.8882082079653628
12697710.jpg,0,1,0.8877292799879797
12697826.jpg,0,1,0.9839023610111326
12704408.jpg,0,1,1.224889928009361
12705473.jpg,0,1,0.661548906005919
12705552.jpg,1,1,0.7622834439971484
12705559.jpg,1,1,0.9443630989990197
12706129.jpg,0,0,1.2895471540396102
12706165.jpg,0,0,3.204602812009398
12706431.jpg,0,0,1.0101627290132456
12707353.jpg,0,0,1.1565017699613236
12707637.jpg,0,1,1.562085005978588
12708225.jpg,1,1,0.7774789070244879
12708544.jpg,1,1,0.5529694699798711
12708746.jpg,0,1,0.8892231759964488
12711140.jpg,1,1,1.6994953099638224
12713688.jpg,0,1,2.3631707400199957
12714804.jpg,0,1,1.781038734014146
12715049.jpg,1,1,0.8807328679831699
12718246.jpg,0,1,0.9771231799968518
12720349.jpg,0,1,1.372956434963271
12721091.jpg,0,0,0.8447128349798732
12722484.jpg,0,0,1.6260533419554122
12722615.jpg,0,0,1.2575116389780305
12723669.jpg,0,1,0.8508863360038958
12725283.jpg,1,1,0.7994539559585974
12728138.jpg,0,1,4.906661784043536
12729253.jpg,0,0,0.9228509160457179
12730930.jpg,0,0,1.5186972460360266
12735892.jpg,0,1,1.0123962820507586
12736893.jpg,0,1,2.1902435359661467
12739508.jpg,1,1,1.0248614540323615
12739854.jpg,0,1,1.039243049977813
12740422.jpg,0,0,0.9034402359975502
12741466.jpg,0,1,2.4310674039879814
12742249.jpg,1,1,0.710673619993031
12744594.jpg,1,1,0.7068357820389792
12748034.jpg,1,1,0.8765603759675287
12749345.jpg,0,1,1.8709234099951573
12750085.jpg,1,1,0.9288746290258132
12751393.jpg,1,1,0.6807351369643584
12752393.jpg,1,1,0.6210199079941958
12752775.jpg,0,0,1.3189232160220854
12753264.jpg,1,1,0.9683849129942246
12754583.jpg,1,1,0.7506970269605517
12755434.jpg,0,1,1.0959292210172862
12756384.jpg,1,1,0.830801434989553
12756398.jpg,0,0,1.3326200019801036
12757555.jpg,0,1,1.0123442250187509
12760595.jpg,0,1,1.151655978988856
12761871.jpg,0,0,1.2699943369952962
12766274.jpg,1,1,1.09791963302996
12768001.jpg,0,1,0.8780376489739865
12768896.jpg,1,1,0.8125456720008515
12769065.jpg,1,1,0.6044498450355604
12769108.jpg,1,1,0.9553078259923495
12769158.jpg,0,1,0.8087771679856814
12769750.jpg,1,1,0.6476329549914226
12770333.jpg,0,0,1.05877295602113
12771686.jpg,0,1,5.274441081972327
12773403.jpg,1,1,0.8414058769703843
12773468.jpg,0,0,3.9756560579990037
12773525.jpg,1,1,0.731596902012825
12773696.jpg,0,0,3.717652898048982
12775194.jpg,1,1,0.7193402980337851
12775691.jpg,1,1,0.5216942740371451
12776754.jpg,0,0,4.269490849983413
12777067.jpg,1,1,0.8009047949453816
12778948.jpg,0,0,0.8627500460133888
12779212.jpg,1,1,0.8682066659675911
12780303.jpg,0,1,2.2146673539537005
12781649.jpg,1,1,0.6947387409745716
12782625.jpg,0,1,1.7581701229792088
12783617.jpg,0,0,1.6111633070395328
12783808.jpg,0,1,2.2301127730170265
12785335.jpg,0,1,1.0788437049486674
12786467.jpg,1,1,0.7345735860290006
12788260.jpg,0,1,1.0670436689979397
12795501.jpg,0,1,1.2295542659703642
12796559.jpg,1,1,0.9046739390469156
12797542.jpg,1,1,0.9788932310184464
12798143.jpg,1,1,1.6257701760041527
12801913.jpg,0,1,2.04653499298729
12803078.jpg,0,0,4.666253998002503
12803444.jpg,1,1,0.7530922680161893
12803757.jpg,1,1,0.6473128710058518
12806183.jpg,1,1,0.5430941630038433
12806631.jpg,U,U,18.818253996025305
12808915.jpg,0,0,0.911527385993395
12810110.jpg,0,1,1.1023777599912137
12810445.jpg,1,1,0.7543455859995447
12811216.jpg,1,1,0.5989659369806759
12811452.jpg,1,1,0.6993404540116899
12811813.jpg,1,1,0.5987688890309073
12812498.jpg,1,1,1.4396009540068917
12813112.jpg,1,1,0.6398856849991716
12814003.jpg,0,1,0.86991783301346
12815880.jpg,1,1,0.6818621610291302
12817629.jpg,1,1,0.6789272209862247
12817939.jpg,1,1,4.643917019013315
12818175.jpg,1,1,0.6206799449864775
12822639.jpg,1,1,0.5187922240002081
12823850.jpg,0,1,1.116542331990786
12824857.jpg,0,1,0.7745556290028617
12825370.jpg,1,1,0.7413052589981817
12825830.jpg,1,1,0.7772614390123636
12825915.jpg,1,1,0.46760551299666986
12828793.jpg,1,1,0.46504576702136546
12830284.jpg,1,1,0.6505390269448981
12830445.jpg,1,1,0.40649524895707145
12832690.jpg,0,1,6.549281908024568
12835966.jpg,1,1,0.7448398970300332
12836491.jpg,1,1,0.44564236601581797
12837424.jpg,1,1,0.5307667350280099
12838086.jpg,0,1,2.3386679739924148
12838247.jpg,1,1,0.7807753959787078
12841037.jpg,1,1,9.726188656000886
12841968.jpg,1,1,0.5680086340289563
12842240.jpg,0,0,1.430294531979598
12842257.jpg,0,1,1.0899447670090012
12844384.jpg,0,0,1.519372584996745
12844392.jpg,0,1,1.4878550680004992
12844394.jpg,1,1,0.6857776780379936
12844464.jpg,1,1,0.700858732976485
12844878.jpg,1,1,0.5264938760083169
12845330.jpg,1,1,0.4247649520402774
12845620.jpg,1,1,0.5492934689973481
12846781.jpg,1,1,0.4958301489823498
12847401.jpg,1,1,0.610459735034965
12847660.jpg,1,1,0.47950319899246097
12848406.jpg,0,0,3.0715959339868277
12848492.jpg,0,1,0.8243244360201061
12849769.jpg,1,1,0.6890838520484976
12850162.jpg,0,1,1.1676710209576413
12854062.jpg,1,1,0.6638010599999689
12854865.jpg,1,1,0.8740095010143705
12855824.jpg,1,1,0.5880602869438007
12860198.jpg,0,0,1.5320893789757974
12863029.jpg,1,1,0.7384469050448388
12863738.jpg,1,1,0.857760248996783
12863996.jpg,0,1,0.8410829269560054
12864799.jpg,1,1,1.6875625049578957
12865521.jpg,0,1,0.9089115159586072
12865814.jpg,1,1,0.9131595470244065
12866066.jpg,1,1,1.0122578580048867
12866230.jpg,1,1,0.5052702439716086
12866501.jpg,1,1,0.44350221898639575
12866553.jpg,1,1,0.9542422439553775
12867419.jpg,1,1,0.48084658198058605
12867728.jpg,0,1,2.10623624001164
12869270.jpg,1,1,4.5769644399988465
12869778.jpg,0,1,2.806820498954039
12869866.jpg,1,1,0.6713721710257232
12870390.jpg,1,1,0.6961677760118619
12870536.jpg,1,1,0.7371461960137822
12870583.jpg,1,1,0.5565081860404462
12870722.jpg,1,1,0.7870256140013225
12871896.jpg,1,1,0.7116316829924472
12872545.jpg,0,1,0.9261933190282434
12873734.jpg,1,1,0.709904577000998
12873777.jpg,0,0,1.0193171940045431
12874870.jpg,1,1,0.76232106203679
12876027.jpg,0,1,0.8372715660370886
12876963.jpg,1,1,0.6572979250340723
12878698.jpg,1,1,0.784880727995187
12879422.jpg,1,1,0.6120576860266738
12880890.jpg,0,1,0.8050104309804738
12887635.jpg,1,1,0.9182602189830504
12888884.jpg,1,1,0.5778585040243343
12889642.jpg,1,1,8.421171210007742
12890637.jpg,1,1,3.0694146339665167
12897036.jpg,1,1,0.9456634320085868
12897615.jpg,1,1,0.5478657070198096
12899414.jpg,1,1,1.4979746469762176
12899574.jpg,0,1,3.4533648970536888
12899736.jpg,1,1,0.7733351100469008
12902474.jpg,1,1,1.00497066200478
12905604.jpg,0,1,0.9193642279715277
12906002.jpg,1,1,0.7027507169987075
12907100.jpg,0,1,5.993468305037823
12907763.jpg,1,1,0.7231611050083302
12910386.jpg,0,1,0.8504794089822099
12911084.jpg,1,1,0.645705673028715
12912297.jpg,0,0,2.394064221996814
12912302.jpg,1,1,0.6373932110145688
12912501.jpg,1,1,0.48766005801735446
12912806.jpg,1,1,0.5742633520276286
12915113.jpg,1,1,0.5484638370107859
12917151.jpg,1,1,1.1475446660188027
12917226.jpg,1,1,0.5448398329899646
12921234.jpg,1,1,0.5260330140008591
12923299.jpg,1,1,0.879173177992925
12923707.jpg,0,1,0.9933175719925202
